geoid,city_name,latitude,longitude,country_code,country_code_3,country_name,country_capital,population,timezone
3053836,Dabas,47.18594,19.31091,HU,HUN,Hungary,Budapest,16590,Europe/Budapest
3054543,Cegled,47.17266,19.79952,HU,HUN,Hungary,Budapest,39287,Europe/Budapest
3054643,Budapest,47.49801,19.03991,HU,HUN,Hungary,Budapest,1741041,Europe/Budapest
3054646,Budaors,47.46181,18.95845,HU,HUN,Hungary,Budapest,25089,Europe/Budapest
3055601,Balassagyarmat,48.07296,19.29614,HU,HUN,Hungary,Budapest,17541,Europe/Budapest
3055685,Baja,46.17496,18.95639,HU,HUN,Hungary,Budapest,37714,Europe/Budapest
3056357,Ajka,47.10196,17.55892,HU,HUN,Hungary,Budapest,31407,Europe/Budapest
7284823,Budapest XII. keruelet,47.49192,19.01493,HU,HUN,Hungary,Budapest,56544,Europe/Budapest
7284824,Budapest XI. keruelet,47.47603,19.03605,HU,HUN,Hungary,Budapest,139049,Europe/Budapest
7284826,Budapest VIII. keruelet,47.48919,19.07012,HU,HUN,Hungary,Budapest,82222,Europe/Budapest
7284828,Budapest VI. keruelet,47.50369,19.06583,HU,HUN,Hungary,Budapest,42120,Europe/Budapest
7284830,Budapest XIII. keruelet,47.52978,19.08068,HU,HUN,Hungary,Budapest,113531,Europe/Budapest
7284831,Budapest IV. keruelet,47.56182,19.08909,HU,HUN,Hungary,Budapest,98374,Europe/Budapest
7284832,Budapest XV. keruelet,47.56263,19.11681,HU,HUN,Hungary,Budapest,80218,Europe/Budapest
7284833,Budapest XVI. keruelet,47.51482,19.17028,HU,HUN,Hungary,Budapest,68484,Europe/Budapest
7284834,Budapest X. keruelet,47.4791,19.15835,HU,HUN,Hungary,Budapest,79270,Europe/Budapest
7284835,Budapest XIX. keruelet,47.45293,19.14943,HU,HUN,Hungary,Budapest,61610,Europe/Budapest
7284836,Budapest XVIII. keruelet,47.44417,19.17595,HU,HUN,Hungary,Budapest,93225,Europe/Budapest
7284837,Budapest XXIII. keruelet,47.39788,19.11492,HU,HUN,Hungary,Budapest,20387,Europe/Budapest
7284838,Budapest XXII. keruelet,47.42698,19.04016,HU,HUN,Hungary,Budapest,50499,Europe/Budapest
7284839,Budapest XXI. keruelet,47.43047,19.07098,HU,HUN,Hungary,Budapest,76339,Europe/Budapest
7284840,Budapest XX. keruelet,47.43674,19.10093,HU,HUN,Hungary,Budapest,63371,Europe/Budapest
7284841,Budapest XVII. keruelet,47.47997,19.25388,HU,HUN,Hungary,Budapest,78250,Europe/Budapest
7284842,Budapest III. keruelet,47.54157,19.04501,HU,HUN,Hungary,Budapest,123723,Europe/Budapest
7284843,Budapest II. keruelet,47.51984,19.02218,HU,HUN,Hungary,Budapest,88729,Europe/Budapest
7284844,Budapest I. keruelet,47.49705,19.03961,HU,HUN,Hungary,Budapest,24728,Europe/Budapest
1213442,Tongging,2.8985,98.5231,ID,IDN,Indonesia,Jakarta,16000,Asia/Jakarta
1213493,Teluk Nibung,3.001,99.8164,ID,IDN,Indonesia,Jakarta,25146,Asia/Jakarta
1213500,Tebingtinggi,3.3285,99.1625,ID,IDN,Indonesia,Jakarta,117530,Asia/Jakarta
1213530,Tanjungtiram,4.0613,98.3699,ID,IDN,Indonesia,Jakarta,25118,Asia/Jakarta
1213547,Tanjungbalai,2.96667,99.8,ID,IDN,Indonesia,Jakarta,142506,Asia/Jakarta
1213614,Sunggal,3.5765,98.6151,ID,IDN,Indonesia,Jakarta,157914,Asia/Jakarta
1213655,Stabat,3.73335,98.45025,ID,IDN,Indonesia,Jakarta,26862,Asia/Jakarta
1213713,Singkil,2.2874,97.7884,ID,IDN,Indonesia,Jakarta,46800,Asia/Jakarta
1213821,Sigli,5.3848,95.9609,ID,IDN,Indonesia,Jakarta,17504,Asia/Jakarta
1213855,Sibolga,1.74016,98.78117,ID,IDN,Indonesia,Jakarta,79714,Asia/Jakarta
1214026,Sabang,5.88969,95.31644,ID,IDN,Indonesia,Jakarta,24519,Asia/Jakarta
1214055,Reuleuet,5.21667,96.28333,ID,IDN,Indonesia,Jakarta,40393,Asia/Jakarta
1214073,Rantauprapat,2.1,99.83333,ID,IDN,Indonesia,Jakarta,103009,Asia/Jakarta
1214189,Percut,3.6253,98.864,ID,IDN,Indonesia,Jakarta,311063,Asia/Jakarta
1214191,Perbaungan,3.5679,98.956,ID,IDN,Indonesia,Jakarta,157174,Asia/Jakarta
1214204,Pematangsiantar,2.9595,99.0687,ID,IDN,Indonesia,Jakarta,209614,Asia/Jakarta
1214302,Pangkalan Brandan,4.0238,98.2782,ID,IDN,Indonesia,Jakarta,25542,Asia/Jakarta
1214369,Padangsidempuan,1.37952,99.27146,ID,IDN,Indonesia,Jakarta,100561,Asia/Jakarta
1214488,Meulaboh,4.14402,96.12664,ID,IDN,Indonesia,Jakarta,35062,Asia/Jakarta
1214520,Medan,3.58333,98.66667,ID,IDN,Indonesia,Jakarta,1750971,Asia/Jakarta
1214658,Lhokseumawe,5.1801,97.1507,ID,IDN,Indonesia,Jakarta,88974,Asia/Jakarta
1214724,Langsa,4.4683,97.9683,ID,IDN,Indonesia,Jakarta,54465,Asia/Jakarta
1214800,Labuhan Deli,3.7278,98.6738,ID,IDN,Indonesia,Jakarta,49668,Asia/Jakarta
1214882,Kisaran,2.9845,99.6158,ID,IDN,Indonesia,Jakarta,129911,Asia/Jakarta
1214965,Kabanjahe,3.1001,98.4908,ID,IDN,Indonesia,Jakarta,57159,Asia/Jakarta
1215199,Deli Tua,3.5078,98.6839,ID,IDN,Indonesia,Jakarta,27940,Asia/Jakarta
1215350,Bireun,5.203,96.7009,ID,IDN,Indonesia,Jakarta,25793,Asia/Jakarta
1215355,Binjai,3.6001,98.4854,ID,IDN,Indonesia,Jakarta,228763,Asia/Jakarta
1215395,Berastagi,3.19468,98.50889,ID,IDN,Indonesia,Jakarta,44765,Asia/Jakarta
1215412,Belawan,3.7755,98.6832,ID,IDN,Indonesia,Jakarta,102707,Asia/Jakarta
1215498,Bandar,2.05,99.75,ID,IDN,Indonesia,Jakarta,31442,Asia/Jakarta
1215502,Banda Aceh,5.54167,95.33333,ID,IDN,Indonesia,Jakarta,250757,Asia/Jakarta
1621177,Yogyakarta,-7.80139,110.36472,ID,IDN,Indonesia,Jakarta,636660,Asia/Jakarta
1621395,Wonosobo,-7.35889,109.90306,ID,IDN,Indonesia,Jakarta,92990,Asia/Jakarta
1621416,Wonopringgo,-6.98333,109.61667,ID,IDN,Indonesia,Jakarta,38429,Asia/Jakarta
1621439,Wongsorejo,-7.9908,114.4009,ID,IDN,Indonesia,Jakarta,29193,Asia/Jakarta
1621520,Wiradesa,-6.8922,109.619,ID,IDN,Indonesia,Jakarta,39407,Asia/Jakarta
1621613,Weru,-6.711,108.5037,ID,IDN,Indonesia,Jakarta,139004,Asia/Jakarta
1621655,Weleri,-6.9713,110.0666,ID,IDN,Indonesia,Jakarta,58448,Asia/Jakarta
1621659,Welahan,-6.8,110.71667,ID,IDN,Indonesia,Jakarta,26163,Asia/Jakarta
1621678,Wedi,-7.74306,110.57944,ID,IDN,Indonesia,Jakarta,55300,Asia/Jakarta
1621884,Watampone,-4.5386,120.3279,ID,IDN,Indonesia,Jakarta,81629,Asia/Makassar
1622090,Wangon,-7.51611,109.05389,ID,IDN,Indonesia,Jakarta,35530,Asia/Jakarta
1622138,Wanaraja,-7.1749,107.9808,ID,IDN,Indonesia,Jakarta,26240,Asia/Jakarta
1622318,Waingapu,-9.6567,120.2641,ID,IDN,Indonesia,Jakarta,48828,Asia/Makassar
1622636,Ungaran,-7.13972,110.405,ID,IDN,Indonesia,Jakarta,127812,Asia/Jakarta
1622786,Makassar,-5.14861,119.43194,ID,IDN,Indonesia,Jakarta,1321717,Asia/Makassar
1622846,Ubud,-8.5098,115.2654,ID,IDN,Indonesia,Jakarta,28373,Asia/Makassar
1623080,Tulungagung,-8.0657,111.9025,ID,IDN,Indonesia,Jakarta,65262,Asia/Jakarta
1623096,Tulangan Utara,-7.4737,112.6505,ID,IDN,Indonesia,Jakarta,63889,Asia/Jakarta
1623180,Tuban,-6.8976,112.0649,ID,IDN,Indonesia,Jakarta,76242,Asia/Jakarta
1623197,Tual,-5.6193,132.7886,ID,IDN,Indonesia,Jakarta,39502,Asia/Jayapura
1623223,Trucuk,-7.71833,110.65889,ID,IDN,Indonesia,Jakarta,23584,Asia/Jakarta
1623251,Trenggalek,-8.0764,111.70641,ID,IDN,Indonesia,Jakarta,29083,Asia/Jakarta
1623424,Tondano,1.3054,124.91261,ID,IDN,Indonesia,Jakarta,33317,Asia/Makassar
1623446,Tomohon,1.31678,124.80379,ID,IDN,Indonesia,Jakarta,27624,Asia/Makassar
1624041,Ternate,0.79065,127.38424,ID,IDN,Indonesia,Jakarta,101731,Asia/Jayapura
1624058,Terbanggi Besar,-4.87898,105.21818,ID,IDN,Indonesia,Jakarta,52566,Asia/Jakarta
1624494,Tegal,-6.8694,109.1402,ID,IDN,Indonesia,Jakarta,237084,Asia/Jakarta
1624545,Tayu,-6.5397,111.0518,ID,IDN,Indonesia,Jakarta,26413,Asia/Jakarta
1624647,Tasikmalaya,-7.3274,108.2207,ID,IDN,Indonesia,Jakarta,271143,Asia/Jakarta
1624668,Tarub,-6.93333,109.16667,ID,IDN,Indonesia,Jakarta,75739,Asia/Jakarta
1624725,Tarakan,3.31332,117.59152,ID,IDN,Indonesia,Jakarta,97478,Asia/Makassar
1624863,Tanjungpinang,0.91667,104.45833,ID,IDN,Indonesia,Jakarta,192493,Asia/Pontianak
1624877,Tanjung Pandan,-2.73353,107.63477,ID,IDN,Indonesia,Jakarta,62374,Asia/Jakarta
1624917,Bandar Lampung,-5.42917,105.26111,ID,IDN,Indonesia,Jakarta,800348,Asia/Jakarta
1624987,Tanjungagung,-3.93728,103.80465,ID,IDN,Indonesia,Jakarta,53117,Asia/Jakarta
1625067,Tanggulangin,-7.49958,112.69992,ID,IDN,Indonesia,Jakarta,32866,Asia/Jakarta
1625084,Tangerang,-6.17806,106.63,ID,IDN,Indonesia,Jakarta,1372124,Asia/Jakarta
1625708,Tabanan,-8.5413,115.12522,ID,IDN,Indonesia,Jakarta,33667,Asia/Makassar
1625812,Surakarta,-7.55611,110.83167,ID,IDN,Indonesia,Jakarta,555308,Asia/Jakarta
1625822,Surabaya,-7.24917,112.75083,ID,IDN,Indonesia,Jakarta,2374658,Asia/Jakarta
1625908,Sungai Raya,0.7,108.9,ID,IDN,Indonesia,Jakarta,47735,Asia/Pontianak
1625929,Sungai Penuh,-2.0561,101.3913,ID,IDN,Indonesia,Jakarta,95913,Asia/Jakarta
1625958,Sungailiat,-1.85442,106.12215,ID,IDN,Indonesia,Jakarta,74719,Asia/Jakarta
1626099,Sumenep,-7.01667,113.86667,ID,IDN,Indonesia,Jakarta,84656,Asia/Jakarta
1626100,Sumedang Utara,-6.85,107.91667,ID,IDN,Indonesia,Jakarta,100000,Asia/Jakarta
1626103,Sumedang,-6.85861,107.91639,ID,IDN,Indonesia,Jakarta,200000,Asia/Jakarta
1626134,Sumberpucung,-8.15856,112.48292,ID,IDN,Indonesia,Jakarta,35285,Asia/Jakarta
1626183,Sumber,-6.76028,108.48306,ID,IDN,Indonesia,Jakarta,93420,Asia/Jakarta
1626185,Sumbawa Besar,-8.49317,117.42024,ID,IDN,Indonesia,Jakarta,52654,Asia/Makassar
1626312,Sokaraja,-7.45806,109.28806,ID,IDN,Indonesia,Jakarta,66482,Asia/Jakarta
1626381,Sukabumi,-6.91806,106.92667,ID,IDN,Indonesia,Jakarta,276414,Asia/Jakarta
1626486,Srono,-8.40003,114.26661,ID,IDN,Indonesia,Jakarta,36260,Asia/Jakarta
1626493,Srandakan,-7.93861,110.25056,ID,IDN,Indonesia,Jakarta,29529,Asia/Jakarta
1626498,Sragen,-7.42639,111.02222,ID,IDN,Indonesia,Jakarta,71522,Asia/Jakarta
1626542,Sorong,-0.87956,131.26104,ID,IDN,Indonesia,Jakarta,125535,Asia/Jayapura
1626560,Soreang,-7.03306,107.51833,ID,IDN,Indonesia,Jakarta,150932,Asia/Jakarta
1626649,Solok,-0.8006,100.6571,ID,IDN,Indonesia,Jakarta,48372,Asia/Jakarta
1626673,Soko,-7.48315,112.42704,ID,IDN,Indonesia,Jakarta,25494,Asia/Jakarta
1626698,Sofifi,0.73729,127.5588,ID,IDN,Indonesia,Jakarta,36197,Asia/Jayapura
1626703,Soe,-9.86071,124.28395,ID,IDN,Indonesia,Jakarta,27717,Asia/Makassar
1626754,Sleman,-7.71556,110.35556,ID,IDN,Indonesia,Jakarta,56215,Asia/Jakarta
1626758,Slawi,-6.9816,109.1407,ID,IDN,Indonesia,Jakarta,61206,Asia/Jakarta
1626801,Situbondo,-7.70623,114.00976,ID,IDN,Indonesia,Jakarta,600000,Asia/Jakarta
1626895,Sinjai,-5.1241,120.253,ID,IDN,Indonesia,Jakarta,40797,Asia/Makassar
1626899,Singosari,-7.8924,112.6658,ID,IDN,Indonesia,Jakarta,57793,Asia/Jakarta
1626903,Singojuruh,-8.31667,114.23333,ID,IDN,Indonesia,Jakarta,29418,Asia/Jakarta
1626916,Singkawang,0.90925,108.98463,ID,IDN,Indonesia,Jakarta,101838,Asia/Pontianak
1626921,Sengkang,-4.1279,120.0297,ID,IDN,Indonesia,Jakarta,59523,Asia/Makassar
1626932,Singaraja,-8.112,115.08818,ID,IDN,Indonesia,Jakarta,133784,Asia/Makassar
1626936,Singaparna,-7.3515,108.111,ID,IDN,Indonesia,Jakarta,48882,Asia/Jakarta
1627035,Simpang,-1.26424,104.09701,ID,IDN,Indonesia,Jakarta,36652,Asia/Jakarta
1627185,Sijunjung,-0.7005,100.9774,ID,IDN,Indonesia,Jakarta,27786,Asia/Jakarta
1627253,Sidoarjo,-7.4478,112.7183,ID,IDN,Indonesia,Jakarta,139189,Asia/Jakarta
1627267,Sidareja,-7.4846,108.7923,ID,IDN,Indonesia,Jakarta,30313,Asia/Jakarta
1627357,Sewon,-7.87639,110.35889,ID,IDN,Indonesia,Jakarta,73585,Asia/Jakarta
1627459,Serpong,-6.31694,106.66417,ID,IDN,Indonesia,Jakarta,80193,Asia/Jakarta
1627549,Serang,-6.11528,106.15417,ID,IDN,Indonesia,Jakarta,164767,Asia/Jakarta
1627610,Sepatan,-6.11889,106.575,ID,IDN,Indonesia,Jakarta,118439,Asia/Jakarta
1627896,Semarang,-6.99306,110.42083,ID,IDN,Indonesia,Jakarta,1288084,Asia/Jakarta
1627969,Selogiri,-7.78333,110.86667,ID,IDN,Indonesia,Jakarta,30180,Asia/Jakarta
1628453,Sawangan,-6.40278,106.77444,ID,IDN,Indonesia,Jakarta,114069,Asia/Jakarta
1628884,Sampit,-2.5315,112.9496,ID,IDN,Indonesia,Jakarta,66053,Asia/Pontianak
1628899,Sampang,-7.1872,113.2394,ID,IDN,Indonesia,Jakarta,53269,Asia/Jakarta
1629001,Samarinda,-0.49167,117.14583,ID,IDN,Indonesia,Jakarta,355160,Asia/Makassar
1629131,Salatiga,-7.33194,110.49278,ID,IDN,Indonesia,Jakarta,172645,Asia/Jakarta
1629380,Ruteng,-8.61139,120.46444,ID,IDN,Indonesia,Jakarta,34569,Asia/Makassar
1629710,Rengasdengklok,-6.15917,107.29806,ID,IDN,Indonesia,Jakarta,201463,Asia/Jakarta
1629749,Rembangan,-6.7036,111.3416,ID,IDN,Indonesia,Jakarta,44030,Asia/Jakarta
1629974,Rantepao,-2.9701,119.8978,ID,IDN,Indonesia,Jakarta,40438,Asia/Makassar
1630058,Rangkasbitung,-6.3591,106.2494,ID,IDN,Indonesia,Jakarta,126910,Asia/Jakarta
1630088,Randudongkal,-7.0981,109.3243,ID,IDN,Indonesia,Jakarta,28532,Asia/Jakarta
1630200,Rajapolah,-7.221,108.1896,ID,IDN,Indonesia,Jakarta,39840,Asia/Jakarta
1630328,Purwokerto,-7.42139,109.23444,ID,IDN,Indonesia,Jakarta,217222,Asia/Jakarta
1630333,Purwodadi,-7.0868,110.9158,ID,IDN,Indonesia,Jakarta,150206,Asia/Jakarta
1630341,Purwakarta,-6.55694,107.44333,ID,IDN,Indonesia,Jakarta,215803,Asia/Jakarta
1630366,Purbalingga,-7.38806,109.36389,ID,IDN,Indonesia,Jakarta,56903,Asia/Jakarta
1630416,Pundong,-7.95222,110.34861,ID,IDN,Indonesia,Jakarta,24081,Asia/Jakarta
1630634,Probolinggo,-7.7543,113.2159,ID,IDN,Indonesia,Jakarta,181656,Asia/Jakarta
1630649,Prigen,-7.68333,112.61667,ID,IDN,Indonesia,Jakarta,24164,Asia/Jakarta
1630662,Praya,-8.70536,116.27036,ID,IDN,Indonesia,Jakarta,35183,Asia/Makassar
1630681,Candi Prambanan,-7.75,110.49417,ID,IDN,Indonesia,Jakarta,44925,Asia/Jakarta
1630723,Poso,-1.3959,120.7524,ID,IDN,Indonesia,Jakarta,47110,Asia/Makassar
1630789,Pontianak,-0.03194,109.325,ID,IDN,Indonesia,Jakarta,455173,Asia/Pontianak
1630798,Ponorogo,-7.8685,111.462,ID,IDN,Indonesia,Jakarta,79026,Asia/Jakarta
1630935,Polewali,-3.4324,119.3435,ID,IDN,Indonesia,Jakarta,58190,Asia/Makassar
1630997,Plumbon,-6.705,108.47278,ID,IDN,Indonesia,Jakarta,167105,Asia/Jakarta
1631271,Petarukan,-6.88333,109.43333,ID,IDN,Indonesia,Jakarta,74188,Asia/Jakarta
1631393,Prabumulih,-3.43447,104.23056,ID,IDN,Indonesia,Jakarta,103470,Asia/Jakarta
1631637,Pemangkat,1.16667,108.96667,ID,IDN,Indonesia,Jakarta,34029,Asia/Pontianak
1631648,Pemalang,-6.9,109.36667,ID,IDN,Indonesia,Jakarta,184149,Asia/Jakarta
1631733,Pelabuhanratu,-6.9875,106.55139,ID,IDN,Indonesia,Jakarta,43001,Asia/Jakarta
1631761,Pekanbaru,0.51667,101.44167,ID,IDN,Indonesia,Jakarta,703956,Asia/Jakarta
1631766,Pekalongan,-6.8886,109.6753,ID,IDN,Indonesia,Jakarta,257945,Asia/Jakarta
1631851,Pecangaan,-6.6978,110.7107,ID,IDN,Indonesia,Jakarta,61046,Asia/Jakarta
1631905,Payakumbuh,-0.2159,100.6334,ID,IDN,Indonesia,Jakarta,121572,Asia/Jakarta
1631992,Pati,-6.7559,111.038,ID,IDN,Indonesia,Jakarta,122785,Asia/Jakarta
1632033,Pasuruan,-7.6453,112.9075,ID,IDN,Indonesia,Jakarta,158600,Asia/Jakarta
1632197,Paseh,-7.1026,107.7641,ID,IDN,Indonesia,Jakarta,126181,Asia/Jakarta
1632228,Pasarkemis,-6.17028,106.53028,ID,IDN,Indonesia,Jakarta,154234,Asia/Jakarta
1632276,Parung,-6.42139,106.73306,ID,IDN,Indonesia,Jakarta,193898,Asia/Jakarta
1632334,Pariaman,-0.61898,100.11997,ID,IDN,Indonesia,Jakarta,92183,Asia/Jakarta
1632353,Parepare,-4.0135,119.6255,ID,IDN,Indonesia,Jakarta,140000,Asia/Makassar
1632358,Pare,-7.7679,112.198,ID,IDN,Indonesia,Jakarta,56699,Asia/Jakarta
1632566,Panji,-7.72528,114.09954,ID,IDN,Indonesia,Jakarta,42789,Asia/Jakarta
1632654,Pangkalpinang,-2.12914,106.11377,ID,IDN,Indonesia,Jakarta,125933,Asia/Jakarta
1632694,Pangkalanbuun,-2.6832,111.6259,ID,IDN,Indonesia,Jakarta,38057,Asia/Pontianak
1632823,Pandeglang,-6.3084,106.1067,ID,IDN,Indonesia,Jakarta,92316,Asia/Jakarta
1632859,Pandaan,-7.65268,112.6875,ID,IDN,Indonesia,Jakarta,34184,Asia/Jakarta
1632861,Pandak,-7.91306,110.29361,ID,IDN,Indonesia,Jakarta,56043,Asia/Jakarta
1632903,Panarukan,-7.70181,113.91844,ID,IDN,Indonesia,Jakarta,30749,Asia/Jakarta
1632937,Pamulang,-6.34278,106.73833,ID,IDN,Indonesia,Jakarta,174557,Asia/Jakarta
1632974,Pameungpeuk,-7.01833,107.60389,ID,IDN,Indonesia,Jakarta,48294,Asia/Jakarta
1632978,Pamekasan,-7.1568,113.4746,ID,IDN,Indonesia,Jakarta,92447,Asia/Jakarta
1632998,Pamanukan,-6.28417,107.81056,ID,IDN,Indonesia,Jakarta,114290,Asia/Jakarta
1633034,Palu,-0.90833,119.87083,ID,IDN,Indonesia,Jakarta,282431,Asia/Makassar
1633037,Palopo,-2.9925,120.19694,ID,IDN,Indonesia,Jakarta,129273,Asia/Makassar
1633056,Palimanan,-6.70694,108.42417,ID,IDN,Indonesia,Jakarta,92600,Asia/Jakarta
1633070,Palembang,-2.91673,104.7458,ID,IDN,Indonesia,Jakarta,1441500,Asia/Jakarta
1633118,Palangkaraya,-2.20833,113.91667,ID,IDN,Indonesia,Jakarta,148139,Asia/Pontianak
1633182,Pakisaji,-8.0665,112.5981,ID,IDN,Indonesia,Jakarta,30213,Asia/Jakarta
1633308,Pagar Alam,-4.02506,103.24694,ID,IDN,Indonesia,Jakarta,70386,Asia/Jakarta
1633419,Padang,-0.94924,100.35427,ID,IDN,Indonesia,Jakarta,840352,Asia/Jakarta
1633442,Paciran,-6.87666,112.37606,ID,IDN,Indonesia,Jakarta,27072,Asia/Jakarta
1633986,Ngunut,-8.1058,112.01591,ID,IDN,Indonesia,Jakarta,26297,Asia/Jakarta
1634010,Ngoro,-7.68386,112.25804,ID,IDN,Indonesia,Jakarta,22871,Asia/Jakarta
1634098,Ngawi,-7.4038,111.4461,ID,IDN,Indonesia,Jakarta,22412,Asia/Jakarta
1634131,Nganjuk,-7.6051,111.9035,ID,IDN,Indonesia,Jakarta,69011,Asia/Jakarta
1634266,Negara,-8.35694,114.61694,ID,IDN,Indonesia,Jakarta,33191,Asia/Makassar
1634614,Nabire,-3.35989,135.50074,ID,IDN,Indonesia,Jakarta,43898,Asia/Jayapura
1634678,Muntok,-2.06719,105.16228,ID,IDN,Indonesia,Jakarta,26709,Asia/Jakarta
1634680,Muntilan,-7.58111,110.29278,ID,IDN,Indonesia,Jakarta,44859,Asia/Jakarta
1634718,Muncar,-8.43333,114.33333,ID,IDN,Indonesia,Jakarta,64537,Asia/Jakarta
1634954,Mranggen,-7.0268,110.5158,ID,IDN,Indonesia,Jakarta,28026,Asia/Jakarta
1635111,Mojokerto,-7.4664,112.4338,ID,IDN,Indonesia,Jakarta,112557,Asia/Jakarta
1635116,Mojoagung,-7.56667,112.35,ID,IDN,Indonesia,Jakarta,23534,Asia/Jakarta
1635164,Mlonggo,-6.53333,110.7,ID,IDN,Indonesia,Jakarta,33542,Asia/Jakarta
1635283,Metro,-5.11306,105.30667,ID,IDN,Indonesia,Jakarta,149526,Asia/Jakarta
1635342,Mertoyudan,-7.52,110.22639,ID,IDN,Indonesia,Jakarta,69871,Asia/Jakarta
1635660,Melati,-7.73333,110.36667,ID,IDN,Indonesia,Jakarta,67090,Asia/Jakarta
1635815,Maumere,-8.6199,122.2111,ID,IDN,Indonesia,Jakarta,47598,Asia/Makassar
1635882,Mataram,-8.58333,116.11667,ID,IDN,Indonesia,Jakarta,318674,Asia/Makassar
1636022,Martapura,-3.4109,114.8642,ID,IDN,Indonesia,Jakarta,131449,Asia/Makassar
1636029,Maros,-5.006,119.5727,ID,IDN,Indonesia,Jakarta,30000,Asia/Makassar
1636121,Margasari,-7.1,109.01667,ID,IDN,Indonesia,Jakarta,27814,Asia/Jakarta
1636125,Margahayukencana,-6.97083,107.5675,ID,IDN,Indonesia,Jakarta,83119,Asia/Jakarta
1636308,Manokwari,-0.86291,134.06402,ID,IDN,Indonesia,Jakarta,53190,Asia/Jayapura
1636322,Manismata,-2.46667,111.03333,ID,IDN,Indonesia,Jakarta,18888,Asia/Pontianak
1636426,Manggar,-2.88333,108.26667,ID,IDN,Indonesia,Jakarta,34520,Asia/Jakarta
1636507,Mendaha,-1.0163,103.59331,ID,IDN,Indonesia,Jakarta,56268,Asia/Jakarta
1636544,Manado,1.48218,124.84892,ID,IDN,Indonesia,Jakarta,451893,Asia/Makassar
1636722,Malang,-7.9797,112.6304,ID,IDN,Indonesia,Jakarta,746716,Asia/Jakarta
1636806,Majene,-3.5403,118.9707,ID,IDN,Indonesia,Jakarta,37715,Asia/Makassar
1636808,Majenang,-7.2975,108.7642,ID,IDN,Indonesia,Jakarta,38897,Asia/Jakarta
1636816,Majalengka,-6.83611,108.22778,ID,IDN,Indonesia,Jakarta,87732,Asia/Jakarta
1636884,Magelang,-7.47056,110.21778,ID,IDN,Indonesia,Jakarta,111461,Asia/Jakarta
1636930,Madiun,-7.6298,111.5239,ID,IDN,Indonesia,Jakarta,186099,Asia/Jakarta
1637001,Luwuk,-0.9516,122.7875,ID,IDN,Indonesia,Jakarta,47778,Asia/Makassar
1637090,Lumajang,-8.1335,113.2248,ID,IDN,Indonesia,Jakarta,123626,Asia/Jakarta
1637158,Lubuklinggau,-3.2945,102.8614,ID,IDN,Indonesia,Jakarta,148243,Asia/Jakarta
1637510,Loa Janan,-0.58295,117.09503,ID,IDN,Indonesia,Jakarta,212816,Asia/Makassar
1638063,Lembang,-6.81167,107.6175,ID,IDN,Indonesia,Jakarta,183130,Asia/Jakarta
1638217,Lebaksiu,-7.0496,109.1441,ID,IDN,Indonesia,Jakarta,33606,Asia/Jakarta
1638284,Lawang,-7.8353,112.6947,ID,IDN,Indonesia,Jakarta,159380,Asia/Jakarta
1638352,Lasem,-6.6922,111.4527,ID,IDN,Indonesia,Jakarta,28948,Asia/Jakarta
1638562,Lamongan,-7.11667,112.41667,ID,IDN,Indonesia,Jakarta,59224,Asia/Jakarta
1638775,Lahat,-3.78514,103.54279,ID,IDN,Indonesia,Jakarta,65906,Asia/Jakarta
1638868,Labuan Bajo,-8.4964,119.8877,ID,IDN,Indonesia,Jakarta,188724,Asia/Makassar
1638870,Labuan,-6.3784,105.83,ID,IDN,Indonesia,Jakarta,33576,Asia/Jakarta
1638981,Kutoarjo,-7.71694,109.91278,ID,IDN,Indonesia,Jakarta,31352,Asia/Jakarta
1639002,Kuta,-8.72332,115.17234,ID,IDN,Indonesia,Jakarta,30012,Asia/Makassar
1639094,Kuningan,-6.97583,108.48306,ID,IDN,Indonesia,Jakarta,72085,Asia/Jakarta
1639215,Kudus,-6.8048,110.8405,ID,IDN,Indonesia,Jakarta,92156,Asia/Jakarta
1639286,Kuala Tungkal,-0.81623,103.46111,ID,IDN,Indonesia,Jakarta,33683,Asia/Jakarta
1639304,Kualakapuas,-3.00913,114.38759,ID,IDN,Indonesia,Jakarta,35632,Asia/Pontianak
1639337,Kroya,-7.63306,109.24611,ID,IDN,Indonesia,Jakarta,23255,Asia/Jakarta
1639356,Krian,-7.4104,112.5792,ID,IDN,Indonesia,Jakarta,38603,Asia/Jakarta
1639362,Kresek,-6.13139,106.37972,ID,IDN,Indonesia,Jakarta,110182,Asia/Jakarta
1639431,Kraksaan,-7.75845,113.39624,ID,IDN,Indonesia,Jakarta,28248,Asia/Jakarta
1639524,Kotabumi,-4.82505,104.8817,ID,IDN,Indonesia,Jakarta,42366,Asia/Jakarta
1639850,Klungkung,-8.53333,115.4,ID,IDN,Indonesia,Jakarta,27836,Asia/Makassar
1639900,Klaten,-7.70583,110.60639,ID,IDN,Indonesia,Jakarta,126831,Asia/Jakarta
1639925,Klangenan,-6.70944,108.44,ID,IDN,Indonesia,Jakarta,88378,Asia/Jakarta
1640044,Kijang,0.9,104.63333,ID,IDN,Indonesia,Jakarta,41344,Asia/Jakarta
1640138,Ketanggungan,-6.9383,108.891,ID,IDN,Indonesia,Jakarta,44288,Asia/Jakarta
1640185,Kertosono,-7.58333,112.1,ID,IDN,Indonesia,Jakarta,60782,Asia/Jakarta
1640296,Kepanjen,-8.1303,112.5727,ID,IDN,Indonesia,Jakarta,51919,Asia/Jakarta
